id_rumah_sakit,nama_rumah_sakit,provinsi,kota_kabupaten,kelas_rumah_sakit,kepemilikan,jumlah_tempat_tidur,jumlah_jenis_layanan,jumlah_tenaga_kerja,tingkat_keterisian_tempat_tidur_persen,rata_rata_lama_rawat_hari,kunjungan_pasien_per_bulan,status_implementasi_rme,status_terhubung_satusehat,skor_kematangan_digital,kunjungan_telemedicine_per_bulan,jumlah_perangkat_iot,jumlah_staf_it,anggaran_it_tahunan_juta_rupiah,rata_rata_waktu_respons_rujukan_menit,kunjungan_telemedicine_per_bulan_missing,jumlah_staf_it_missing,anggaran_it_tahunan_juta_rupiah_missing,rme_bin,satusehat_bin,anggaran_it_per_bed,staf_it_per_100_bed,iot_per_100_bed,telemedicine_rate_per_1000,pasien_per_tenaga_kerja,layanan_per_100_bed,maturity_per_10,log_tempat_tidur,log_jenis_layanan,log_tenaga_kerja,log_kunjungan_pasien,bor_pressure,rata_rata_waktu_respons_rujukan_menit_scoring,rata_rata_lama_rawat_hari_scoring,bor_pressure_scoring,pasien_per_tenaga_kerja_scoring,expected_digital_maturity_oof,digital_conversion_gap,digital_conversion_gap_peer_z,anggaran_it_per_bed_pct,staf_it_per_100_bed_pct,iot_per_100_bed_pct,investment_intensity_score,conversion_underperformance_flag,conversion_watch_flag,investment_conversion_segment,investment_underperformance_score,maturity_tertile,maturity_peer_pct,digital_deficit_score,referral_burden,bor_burden,los_burden,workload_burden,operational_burden_score,double_inefficiency,cause_score_it_capability,cause_score_infrastructure,cause_score_adoption,cause_score_investment_conversion,cause_score_capacity,cause_score_integration,root_cause_primary,root_cause_secondary,root_cause_multilabel,root_cause_strength,root_cause_confidence_gap,intervention_priority_score,priority_rank,intervention_tier,peer_median_skor_kematangan_digital,gap_vs_peer_skor_kematangan_digital,peer_median_rata_rata_waktu_respons_rujukan_menit,gap_vs_peer_rata_rata_waktu_respons_rujukan_menit,peer_median_anggaran_it_per_bed,gap_vs_peer_anggaran_it_per_bed,peer_median_staf_it_per_100_bed,gap_vs_peer_staf_it_per_100_bed,peer_median_iot_per_100_bed,gap_vs_peer_iot_per_100_bed,peer_median_telemedicine_rate_per_1000,gap_vs_peer_telemedicine_rate_per_1000,peer_median_pasien_per_tenaga_kerja,gap_vs_peer_pasien_per_tenaga_kerja,recommended_intervention
RS0147,RSUD Bunda Kasih 7,Kalimantan Selatan,Kab. Girisari,D,Pemerintah Daerah,58,10,130,55.5,3.6,588,Ya,Tidak,54.3,111.0,38,7.0,114.7,55.7,0,0,0,1,0,1.9775862068965517,12.068965517241379,65.51724137931035,188.77551020408163,4.523076923076923,17.24137931034483,5.43,4.07753744390572,2.3978952727983707,4.875197323201151,6.3784261836515865,4.5,55.7,3.6,4.5,4.523076923076923,65.80815413702368,-11.50815413702368,-0.765991394087224,0.8768115942028986,0.9818840579710145,0.9239130434782609,0.927536231884058,False,True,Pemantauan Konversi Investasi,0.7567567567567568,Menengah,0.527027027027027,0.472972972972973,0.7635135135135135,0.7567567567567568,0.3581081081081081,0.4864864864864865,0.5912162162162162,False,0.05405405405405406,0.21621621621621623,0.3918918918918919,0.7567567567567568,0.6216216216216217,0.5,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.7567567567567568,0.1351351351351351,0.5829391891891892,82,Tier 3 — Monitoring,49.9,4.399999999999999,44.150000000000006,11.549999999999997,1.7242424242424241,0.2533437826541276,6.454960564549605,5.614004952691774,45.53521126760563,19.982030111704717,162.544061302682,26.23144890139963,4.589485348436346,-0.06640842535942326,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0148,RSUD Harapan Bangsa 8,Kalimantan Selatan,Kota Karangasem,C,Pemerintah Daerah,91,12,324,99.0,4.4,1314,Tidak,Tidak,52.6,111.0,16,4.0,119.6,51.7,0,1,0,0,0,1.3142857142857143,4.395604395604396,17.582417582417584,84.47488584474885,4.055555555555555,13.186813186813188,5.26,4.5217885770490405,2.5649493574615367,5.783825182329737,7.181591944611865,14.0,51.7,4.4,14.0,4.055555555555555,51.788791386173756,0.8112086138262455,0.04776492918506954,0.6847826086956522,0.6340579710144928,0.3115942028985507,0.5434782608695653,False,False,Investor Digital Efektif,0.0,Menengah,0.42920353982300885,0.5707964601769911,0.6460176991150443,0.9646017699115044,0.49557522123893805,0.504424778761062,0.6526548672566371,False,0.36283185840707965,0.7787610619469026,0.6194690265486726,0.0,0.7345132743362832,1.0,Kesenjangan Integrasi,Kesenjangan Infrastruktur,Kesenjangan Integrasi; Kesenjangan Infrastruktur; Tekanan Kapasitas,1.0,0.22123893805309736,0.4934734513274336,127,Tier 3 — Monitoring,56.6,-4.0,45.4,6.300000000000004,1.130392156862745,0.1838935574229692,3.669724770642202,0.7258796249621939,30.23255813953488,-12.650140557117297,103.77890580936267,-19.304019964613815,4.055555555555555,0.0,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0149,RS Bhakti Husada 9,Kalimantan Selatan,Kab. Sukamaju,B,BUMN,231,24,745,60.7,3.6,2046,Ya,Ya,87.2,203.0,28,4.0,182.7,16.4,0,0,0,1,1,0.7909090909090909,1.7316017316017316,12.121212121212121,99.21798631476051,2.7463087248322147,10.38961038961039,8.72,5.44673737166631,3.2188758248682006,6.61472560020376,7.624130585661289,0.0,16.4,3.6,0.0,2.7463087248322147,74.32055847567831,12.879441524321692,1.0894363814149013,0.39855072463768115,0.2536231884057971,0.21739130434782608,0.2898550724637681,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.8493150684931506,0.15068493150684936,0.0958904109589041,0.3013698630136986,0.3493150684931507,0.1643835616438356,0.22773972602739725,False,0.6301369863013699,0.6575342465753424,0.1643835616438356,0.0,0.2328767123287671,0.0,Tidak ada bottleneck dominan,,Kesenjangan Infrastruktur,0.6575342465753424,0.02739726027397249,0.15522260273972605,269,Tier 3 — Monitoring,68.4,18.799999999999997,49.75,-33.35,0.6383647798742138,0.1525443110348771,2.1505376344086025,-0.4189359028068709,17.61006289308176,-5.4888507718696395,59.104737070838766,40.11324924392174,4.327956989247312,-1.5816482644150973,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0150,RS Harapan Bangsa 10,Kalimantan Selatan,Kab. Tanjungsari,B,Swasta,271,23,717,82.7,4.1,3812,Tidak,Tidak,52.4,199.0,38,3.0,133.8,49.3,0,0,0,0,0,0.4937269372693727,1.107011070110701,14.022140221402212,52.20356768100735,5.316596931659693,8.487084870848708,5.24,5.605802066295998,3.1780538303479458,6.576469569048224,8.246171559857563,0.0,49.3,4.1,0.0,5.316596931659693,71.33001813169201,-18.930018131692016,-1.636435972403243,0.19202898550724637,0.16304347826086957,0.25,0.20169082125603865,False,False,Keterbatasan Sumber Daya,0.9178082191780822,Menengah,0.273972602739726,0.726027397260274,0.4794520547945205,0.3013698630136986,0.5136986301369864,0.6712328767123288,0.4914383561643836,False,0.7808219178082192,0.5753424657534247,0.6027397260273972,0.9178082191780822,0.4863013698630137,1.0,Kesenjangan Integrasi,Gap Konversi Investasi — indikator relatif,Kesenjangan Integrasi; Gap Konversi Investasi — indikator relatif; Kesenjangan Kapabilitas IT,1.0,0.0821917808219178,0.658818493150685,60,Tier 3 — Monitoring,68.4,-16.000000000000007,49.75,-0.45000000000000284,0.6383647798742138,-0.14463784260484108,2.1505376344086025,-1.0435265642979015,17.61006289308176,-3.5879226716795483,59.104737070838766,-6.901169389831416,4.327956989247312,0.9886399424123811,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0151,RSUD Harapan Bangsa 1,Kalimantan Timur,Kab. Girisari,B,Pemerintah Daerah,308,23,712,75.8,4.1,4314,Ya,Ya,58.0,176.0,36,5.0,130.5,52.1,0,0,0,1,1,0.4237012987012987,1.6233766233766231,11.688311688311687,40.797403801576266,6.058988764044944,7.467532467532467,5.8,5.733341276897746,3.1780538303479458,6.569481420414296,8.36985260351753,0.0,52.1,4.1,0.0,6.058988764044944,64.14747902243096,-6.147479022430957,-0.5410520725718414,0.14130434782608695,0.22826086956521738,0.2028985507246377,0.19082125603864733,False,False,Keterbatasan Sumber Daya,0.726027397260274,Menengah,0.3835616438356164,0.6164383561643836,0.5753424657534246,0.3013698630136986,0.5136986301369864,0.7808219178082192,0.5428082191780822,False,0.6712328767123288,0.7123287671232876,0.7945205479452055,0.726027397260274,0.5410958904109588,0.0,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT,0.7945205479452055,0.06849315068493156,0.6052226027397261,77,Tier 3 — Monitoring,68.4,-10.400000000000006,49.75,2.3500000000000014,0.6383647798742138,-0.21466348117291512,2.1505376344086025,-0.5271610110319793,17.61006289308176,-5.921751204770073,59.104737070838766,-18.3073332692625,4.327956989247312,1.731031774797632,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0152,RS Harapan Bangsa 2,Kalimantan Timur,Kab. Cempaka,D,Pemerintah Pusat,50,9,107,79.7,4.1,717,Ya,Ya,68.8,199.0,23,4.0,153.1,46.3,0,0,0,1,1,3.062,8.0,46.0,277.54532775453276,6.700934579439252,18.0,6.88,3.9318256327243257,2.302585092994046,4.68213122712422,6.576469569048224,0.0,46.3,4.1,0.0,6.700934579439252,50.45629013432388,18.343709865676118,1.462707357770551,0.9818840579710145,0.8967391304347826,0.7681159420289855,0.8822463768115942,False,False,Investor Digital Efektif,0.0,Tinggi,0.8513513513513513,0.14864864864864868,0.527027027027027,0.32432432432432434,0.4797297297297297,0.8243243243243243,0.5388513513513513,False,0.33108108108108103,0.4864864864864865,0.17567567567567566,0.0,0.5743243243243243,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.5743243243243243,0.08783783783783783,0.29451013513513513,215,Tier 3 — Monitoring,49.9,18.9,44.150000000000006,2.1499999999999915,1.7242424242424241,1.3377575757575757,6.454960564549605,1.545039435450395,45.53521126760563,0.4647887323943678,162.544061302682,115.00126645185077,4.589485348436346,2.111449231002906,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0153,RSUD Husada Mulia 3,Kalimantan Timur,Kab. Wonorejo,C,Pemerintah Daerah,101,11,485,59.3,3.0,1205,Ya,Ya,40.5,151.0,15,4.0,120.05,64.6,0,0,1,1,1,1.1886138613861386,3.9603960396039604,14.85148514851485,125.31120331950207,2.484536082474227,10.891089108910892,4.05,4.624972813284271,2.4849066497880004,6.186208623900494,7.095064377287131,0.7000000000000028,64.6,3.0,0.7000000000000028,2.484536082474227,59.617837396767875,-19.117837396767875,-1.6523587858045334,0.5978260869565217,0.5942028985507246,0.2644927536231884,0.4855072463768116,False,False,Keterbatasan Sumber Daya,0.9380530973451328,Rendah,0.18584070796460178,0.8141592920353982,0.8407079646017699,0.6902654867256637,0.16371681415929204,0.12389380530973451,0.454646017699115,False,0.4247787610619469,0.831858407079646,0.3097345132743363,0.9380530973451328,0.4070796460176991,0.0,Gap Konversi Investasi — indikator relatif,Kesenjangan Infrastruktur,Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,0.9380530973451328,0.10619469026548678,0.6771570796460177,47,Tier 3 — Monitoring,56.6,-16.1,45.4,19.199999999999996,1.130392156862745,0.05822170452339348,3.669724770642202,0.2906712689617583,30.23255813953488,-15.38107299102003,103.77890580936267,21.5322975101394,4.055555555555555,-1.5710194730813285,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0154,RS Permata Bunda 4,Kalimantan Timur,Kota Wonorejo,D,Swasta,33,11,171,63.0,2.4,295,Ya,Ya,54.6,129.0,6,2.0,100.1,47.6,0,0,0,1,1,3.033333333333333,6.0606060606060606,18.181818181818183,437.2881355932203,1.7251461988304093,33.33333333333333,5.46,3.5263605246161616,2.4849066497880004,5.147494476813453,5.69035945432406,0.0,47.6,2.4,0.0,1.7251461988304093,52.95114588466661,1.6488541153333927,0.21629258883453545,0.9782608695652174,0.7934782608695652,0.33695652173913043,0.7028985507246377,False,False,Investor Digital Efektif,0.0,Menengah,0.6013513513513513,0.3986486486486487,0.5405405405405406,0.32432432432432434,0.12837837837837837,0.04054054054054054,0.25844594594594594,False,0.5,0.8648648648648649,0.06756756756756754,0.0,0.18243243243243246,0.0,Kesenjangan Infrastruktur,,Kesenjangan Infrastruktur,0.8648648648648649,0.3648648648648649,0.2558277027027027,241,Tier 3 — Monitoring,49.9,4.700000000000003,44.150000000000006,3.4499999999999957,1.7242424242424241,1.309090909090909,6.454960564549605,-0.39435450394354454,45.53521126760563,-27.35339308578745,162.544061302682,274.7440742905383,4.589485348436346,-2.8643391496059367,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0155,RSUD Cahaya Medika 5,Kalimantan Timur,Kab. Girisari,D,Pemerintah Daerah,40,8,205,60.3,4.3,592,Ya,Ya,43.1,103.0,33,4.0,123.1,29.4,0,0,0,1,1,3.0774999999999997,10.0,82.5,173.98648648648648,2.8878048780487804,20.0,4.3100000000000005,3.713572066704308,2.1972245773362196,5.327876168789581,6.385194398997726,0.0,29.4,4.3,0.0,2.8878048780487804,64.03833241293309,-20.938332412933086,-1.4700354213350644,0.9855072463768116,0.9384057971014492,0.9601449275362319,0.9613526570048309,True,False,Outlier Konversi Investasi — definisi ketat,0.8783783783783784,Rendah,0.35135135135135137,0.6486486486486487,0.28378378378378377,0.32432432432432434,0.5945945945945946,0.1891891891891892,0.34797297297297297,False,0.20270270270270274,0.1351351351351351,0.472972972972973,0.8783783783783784,0.2567567567567568,0.0,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.8783783783783784,0.4054054054054054,0.5592905405405405,93,Tier 3 — Monitoring,49.9,-6.799999999999997,44.150000000000006,-14.750000000000007,1.7242424242424241,1.3532575757575755,6.454960564549605,3.545039435450395,45.53521126760563,36.96478873239437,162.544061302682,11.442425183804488,4.589485348436346,-1.7016804703875659,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0156,RSUD Bunda Kasih 6,Kalimantan Timur,Kota Tanjungsari,C,Pemerintah Daerah,156,11,387,61.7,6.2,1753,Ya,Ya,59.0,76.0,28,6.0,89.9,34.6,0,0,0,1,1,0.5762820512820513,3.8461538461538463,17.94871794871795,43.35424985738734,4.529715762273902,7.051282051282051,5.9,5.056245805348308,2.4849066497880004,5.961005339623274,7.469654172932128,0.0,34.6,6.2,0.0,4.529715762273902,45.56900621682668,13.43099378317332,1.124344110801472,0.23550724637681159,0.5851449275362319,0.322463768115942,0.38103864734299514,False,False,Pemimpin Efisien Sumber Daya,0.0,Menengah,0.5486725663716814,0.4513274336283186,0.2831858407079646,0.336283185840708,0.9424778761061947,0.6548672566371682,0.5542035398230089,False,0.44690265486725667,0.7699115044247787,0.8141592920353982,0.0,0.49557522123893805,0.0,Kesenjangan Adopsi,Kesenjangan Infrastruktur,Kesenjangan Adopsi; Kesenjangan Infrastruktur,0.8141592920353982,0.04424778761061943,0.4073561946902655,165,Tier 3 — Monitoring,56.6,2.3999999999999986,45.4,-10.799999999999997,1.130392156862745,-0.5541101055806937,3.669724770642202,0.17642907551164422,30.23255813953488,-12.283840190816932,103.77890580936267,-60.42465595197533,4.055555555555555,0.4741602067183468,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0157,RS Bhakti Husada 7,Kalimantan Timur,Kota Karangasem,C,Swasta,147,11,431,67.4,2.4,2185,Ya,Ya,61.1,157.0,47,5.0,158.7,50.4,0,0,0,1,1,1.0795918367346937,3.4013605442176873,31.97278911564626,71.85354691075514,5.069605568445476,7.482993197278912,6.11,4.997212273764115,2.4849066497880004,6.068425588244111,7.689828668736484,0.0,50.4,2.4,0.0,5.069605568445476,69.8662308662771,-8.766230866277105,-0.7692752833943776,0.5543478260869565,0.519927536231884,0.6268115942028986,0.5670289855072465,False,True,Pemantauan Konversi Investasi,0.752212389380531,Menengah,0.584070796460177,0.415929203539823,0.6194690265486725,0.336283185840708,0.0752212389380531,0.7168141592920354,0.43694690265486724,False,0.5398230088495575,0.4424778761061947,0.6991150442477876,0.752212389380531,0.5265486725663717,0.0,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi,0.752212389380531,0.053097345132743445,0.4926438053097345,130,Tier 3 — Monitoring,56.6,4.5,45.4,5.0,1.130392156862745,-0.05080032012805136,3.669724770642202,-0.26836422642451474,30.23255813953488,1.7402309761113806,103.77890580936267,-31.925358898607527,4.055555555555555,1.0140500128899204,"Audit portofolio proyek, utilisasi sistem, dan realisasi manfaat investasi."
RS0158,RSUD Citra Medika 8,Kalimantan Timur,Kab. Mekarsari,B,Pemerintah Daerah,201,25,530,65.5,3.7,1517,Ya,Ya,85.3,144.0,53,8.0,165.5,54.4,0,0,0,1,1,0.8233830845771144,3.9800995024875623,26.368159203980102,94.92419248516809,2.862264150943396,12.437810945273633,8.53,5.308267697401205,3.258096538021482,6.274762021241939,7.325148957955575,0.0,54.4,3.7,0.0,2.862264150943396,79.62399721309538,5.676002786904618,0.47214659658085817,0.4166666666666667,0.6014492753623188,0.532608695652174,0.5169082125603865,False,False,Investor Digital Efektif,0.0,Tinggi,0.8082191780821918,0.1917808219178082,0.6164383561643836,0.3013698630136986,0.4041095890410959,0.1917808219178082,0.3784246575342466,False,0.09589041095890416,0.2191780821917808,0.1917808219178082,0.0,0.2465753424657534,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.2465753424657534,0.0273972602739726,0.23741438356164385,251,Tier 3 — Monitoring,68.4,16.89999999999999,49.75,4.649999999999999,0.6383647798742138,0.1850183047029006,2.1505376344086025,1.8295618680789598,17.61006289308176,8.758096310898342,59.104737070838766,35.819455414329326,4.327956989247312,-1.4656928383039158,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0159,RSUD Karya Insani 9,Kalimantan Timur,Kota Sumberjaya,C,Pemerintah Daerah,172,17,306,75.8,3.4,2729,Ya,Ya,49.1,94.0,33,4.0,96.0,46.6,0,0,0,1,1,0.5581395348837209,2.3255813953488373,19.186046511627907,34.44485159399047,8.918300653594772,9.883720930232558,4.91,5.153291594497779,2.8903717578961645,5.726847747587197,7.912056888179006,0.0,46.6,3.4,0.0,8.918300653594772,50.484677457809084,-1.384677457809083,-0.13956355527013217,0.2246376811594203,0.3677536231884058,0.3695652173913043,0.3206521739130435,False,False,Keterbatasan Sumber Daya,0.5221238938053097,Rendah,0.336283185840708,0.663716814159292,0.5486725663716814,0.336283185840708,0.2610619469026549,0.9823008849557522,0.5320796460176991,False,0.7345132743362832,0.7256637168141593,0.8407079646017699,0.5221238938053097,0.6592920353982301,0.0,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi; Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur; Tekanan Kapasitas,0.8407079646017699,0.10619469026548667,0.5761615044247786,85,Tier 3 — Monitoring,56.6,-7.5,45.4,1.2000000000000028,1.130392156862745,-0.5722526219790242,3.669724770642202,-1.3441433752933647,30.23255813953488,-11.046511627906973,103.77890580936267,-69.33405421537219,4.055555555555555,4.862745098039216,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0160,RSUD Sentosa Medika 10,Kalimantan Timur,Kab. Tanjungsari,C,Pemerintah Daerah,181,11,452,83.2,5.3,1422,Ya,Ya,64.2,173.0,60,4.0,139.0,65.2,0,0,0,1,1,0.7679558011049724,2.209944751381215,33.14917127071823,121.65963431786217,3.146017699115044,6.077348066298343,6.42,5.204006687076795,2.4849066497880004,6.115892125483034,7.260522598089852,0.0,65.2,5.3,0.0,3.146017699115044,68.02837130184629,-3.828371301846289,-0.34803223230631425,0.39492753623188404,0.33695652173913043,0.6413043478260869,0.4577294685990338,False,False,Keterbatasan Sumber Daya,0.6106194690265487,Menengah,0.6637168141592921,0.33628318584070793,0.8495575221238938,0.336283185840708,0.827433628318584,0.26548672566371684,0.5696902654867256,False,0.752212389380531,0.415929203539823,0.36283185840707965,0.6106194690265487,0.3008849557522124,0.0,Kesenjangan Kapabilitas IT,,Kesenjangan Kapabilitas IT,0.752212389380531,0.1415929203539823,0.4961836283185841,125,Tier 3 — Monitoring,56.6,7.600000000000001,45.4,19.800000000000004,1.130392156862745,-0.36243635575777267,3.669724770642202,-1.4597800192609869,30.23255813953488,2.9166131311833468,103.77890580936267,17.8807285084995,4.055555555555555,-0.9095378564405112,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0161,RSUD Permata Bunda 1,Kalimantan Utara,Kab. Bukitraya,B,Pemerintah Daerah,262,23,705,64.1,3.9,2341,Ya,Ya,54.2,137.0,17,3.0,119.0,13.5,0,0,0,1,1,0.4541984732824427,1.1450381679389312,6.488549618320611,58.521999145664246,3.3205673758865246,8.778625954198473,5.42,5.572154032177765,3.1780538303479458,6.559615237493242,7.758760544157663,0.0,13.5,3.9,0.0,3.3205673758865246,54.39243738762521,-0.1924373876252048,-0.0307421354118698,0.17753623188405798,0.17028985507246377,0.09420289855072464,0.1473429951690821,False,False,Keterbatasan Sumber Daya,0.5068493150684932,Menengah,0.3424657534246575,0.6575342465753424,0.0821917808219178,0.3013698630136986,0.4589041095890411,0.2328767123287671,0.2688356164383562,False,0.7534246575342466,0.9452054794520548,0.5068493150684932,0.5068493150684932,0.26712328767123283,0.0,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT,0.9452054794520548,0.1917808219178082,0.4524828767123288,144,Tier 3 — Monitoring,68.4,-14.200000000000003,49.75,-36.25,0.6383647798742138,-0.18416630659177108,2.1505376344086025,-1.0054994664696713,17.61006289308176,-11.12151327476115,59.104737070838766,-0.5827379251745199,4.327956989247312,-1.0073896133607874,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0162,RSUD Bhakti Husada 2,Kalimantan Utara,Kab. Sukajadi,D,Pemerintah Daerah,37,11,180,59.3,3.5,430,Ya,Ya,32.5,116.0,19,2.0,10.9,52.5,0,0,0,1,1,0.2945945945945946,5.405405405405405,51.35135135135135,269.7674418604651,2.388888888888889,29.72972972972973,3.25,3.6375861597263857,2.4849066497880004,5.198497031265826,6.066108090103747,0.7000000000000028,52.5,3.5,0.7000000000000028,2.388888888888889,42.67447335403674,-10.174473354036742,-0.6664206370935948,0.06159420289855073,0.7355072463768116,0.8297101449275363,0.5422705314009663,False,True,Pemantauan Konversi Investasi,0.7162162162162162,Rendah,0.16216216216216217,0.8378378378378378,0.6486486486486487,0.6486486486486487,0.31756756756756754,0.08108108108108109,0.4239864864864865,False,0.5675675675675675,0.3918918918918919,0.18918918918918914,0.7162162162162162,0.3648648648648649,0.0,Tidak ada bottleneck dominan,,Gap Konversi Investasi — indikator relatif,0.7162162162162162,0.14864864864864868,0.6272804054054054,65,Tier 3 — Monitoring,49.9,-17.4,44.150000000000006,8.349999999999994,1.7242424242424241,-1.4296478296478297,6.454960564549605,-1.0495551591441998,45.53521126760563,5.816140083745715,162.544061302682,107.22338055778312,4.589485348436346,-2.2005964595474574,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0163,RSUD Harapan Bangsa 3,Kalimantan Utara,Kota Mekarsari,C,Pemerintah Daerah,81,11,348,64.1,2.9,1277,Ya,Ya,42.2,95.0,26,2.0,111.7,56.7,0,0,0,1,1,1.3790123456790124,2.4691358024691357,32.098765432098766,74.39310884886451,3.6695402298850577,13.580246913580247,4.220000000000001,4.406719247264253,2.4849066497880004,5.855071922202427,7.15305163493748,0.0,56.7,2.9,0.0,3.6695402298850577,49.70210795550341,-7.502107955503405,-0.6614344294907047,0.7318840579710145,0.39492753623188404,0.6304347826086957,0.5857487922705314,False,True,Pemantauan Konversi Investasi,0.7079646017699115,Rendah,0.20353982300884957,0.7964601769911505,0.7079646017699115,0.336283185840708,0.1415929203539823,0.415929203539823,0.4004424778761062,False,0.7079646017699115,0.4336283185840708,0.6814159292035398,0.7079646017699115,0.3761061946902655,0.0,Tidak ada bottleneck dominan,Gap Konversi Investasi — indikator relatif,Kesenjangan Kapabilitas IT; Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi,0.7079646017699115,0.0,0.6005530973451327,78,Tier 3 — Monitoring,56.6,-14.399999999999999,45.4,11.300000000000004,1.130392156862745,0.24862018881626735,3.669724770642202,-1.2005889681730664,30.23255813953488,1.8662072925638853,103.77890580936267,-29.385796960498155,4.055555555555555,-0.3860153256704977,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
